s680,s720,s760,s800,l680,l720,l760,l800,Normalized_O2_HHb,Heart_Rate
1834717.0,3409463.0,3007419.0,4283643.0,139832.0,280665.0,224170.0,311112.0,0.6260162591934204,72.0
1830413.0,3402447.0,2999740.0,4271319.0,139137.0,278459.0,222316.0,309521.0,0.6260162591934204,72.0
1830357.0,3402746.0,3001048.0,4273700.0,137898.0,278191.0,221434.0,309750.0,0.501354992389679,72.0
1830286.0,3404324.0,3002679.0,4276032.0,138779.0,279565.0,221848.0,310350.0,0.5380200743675232,72.0
1828927.0,3402022.0,3000860.0,4271302.0,137621.0,277146.0,221878.0,310145.0,0.5380200743675232,72.0
1832749.0,3408339.0,3008282.0,4288194.0,138851.0,280200.0,223121.0,312077.0,0.5380200743675232,72.0
1827929.0,3398395.0,2997624.0,4266984.0,139122.0,278603.0,221748.0,309779.0,0.5792682766914368,72.0
1832703.0,3408321.0,3008324.0,4287175.0,139216.0,279849.0,223645.0,311863.0,0.5792682766914368,71.0
1826872.0,3398071.0,2996250.0,4266652.0,137822.0,277964.0,220833.0,309887.0,0.501354992389679,71.0
1828016.0,3399301.0,2998912.0,4272377.0,137136.0,278089.0,221362.0,310102.0,0.501354992389679,70.0
1825800.0,3395128.0,2994164.0,4263389.0,137937.0,276836.0,220828.0,309313.0,0.5792682766914368,70.0
1825888.0,3396760.0,2995200.0,4265088.0,137399.0,276913.0,222229.0,309832.0,0.5792682766914368,70.0
1827472.0,3400155.0,3000282.0,4275201.0,137598.0,277849.0,221925.0,310441.0,0.501354992389679,69.0
1821892.0,3388840.0,2986665.0,4252769.0,136904.0,276588.0,220803.0,307775.0,0.5380200743675232,69.0
1826240.0,3396334.0,2996450.0,4268519.0,137979.0,277984.0,222115.0,310314.0,0.5380200743675232,69.0
1820282.0,3386250.0,2983240.0,4246100.0,136177.0,275692.0,220250.0,306317.0,0.5380200743675232,68.0
1820679.0,3386286.0,2984498.0,4248550.0,136674.0,275504.0,218727.0,306464.0,0.501354992389679,68.0
1820470.0,3388555.0,2987885.0,4253932.0,135964.0,276297.0,221052.0,307580.0,0.5380200743675232,68.0
1818852.0,3384314.0,2982641.0,4244778.0,136377.0,275421.0,219475.0,306556.0,0.5380200743675232,68.0
1822580.0,3393466.0,2993029.0,4264243.0,136614.0,275436.0,221353.0,310239.0,0.501354992389679,68.0
1817668.0,3382260.0,2981297.0,4243496.0,134652.0,272975.0,218874.0,306008.0,0.501354992389679,68.0
1822306.0,3392374.0,2992447.0,4262238.0,136742.0,275754.0,221613.0,309824.0,0.5380200743675232,67.0
1816703.0,3381607.0,2980842.0,4243217.0,135344.0,273970.0,218647.0,306108.0,0.501354992389679,67.0
1815746.0,3380782.0,2981184.0,4243951.0,134848.0,273014.0,218899.0,305810.0,0.501354992389679,67.0
1817422.0,3384234.0,2984233.0,4252355.0,135010.0,273307.0,219269.0,307299.0,0.501354992389679,67.0
1816656.0,3380735.0,2979190.0,4242006.0,135113.0,273332.0,218214.0,305981.0,0.501354992389679,67.0
1819874.0,3388923.0,2989559.0,4261049.0,135267.0,274622.0,220341.0,308071.0,0.501354992389679,67.0
1814899.0,3379407.0,2978509.0,4241123.0,135114.0,273182.0,218252.0,305743.0,0.501354992389679,68.0
1818250.0,3384329.0,2985075.0,4253686.0,135515.0,274336.0,218923.0,307502.0,0.501354992389679,68.0
1813725.0,3379280.0,2979132.0,4243034.0,135242.0,272936.0,217644.0,305749.0,0.501354992389679,68.0
1812185.0,3374085.0,2978688.0,4244156.0,133627.0,272012.0,217366.0,306332.0,0.4685494303703308,75.0
1810698.0,3372822.0,2977693.0,4242299.0,134232.0,271021.0,218437.0,305840.0,0.501354992389679,75.0
1810698.0,3372822.0,2977693.0,4242299.0,134232.0,271021.0,218437.0,305840.0,0.501354992389679,75.0
1808094.0,3366802.0,2971081.0,4230628.0,132543.0,269439.0,215301.0,301982.0,0.4685494303703308,75.0
1812780.0,3367651.0,2963943.0,4204766.0,135835.0,271143.0,215460.0,298487.0,0.6260162591934204,71.0
1727193.0,3209938.0,2828120.0,4013571.0,129129.0,258935.0,206992.0,286190.0,0.6260162591934204,72.0
1819714.0,3383329.0,2980754.0,4234825.0,136290.0,274034.0,218948.0,303879.0,0.5792682766914368,72.0
1817787.0,3379336.0,2976379.0,4223951.0,136621.0,273940.0,218300.0,300578.0,0.6260162591934204,72.0
1817787.0,3379336.0,2976379.0,4223951.0,136621.0,273940.0,218300.0,300578.0,0.6260162591934204,72.0
1823714.0,3388397.0,2984445.0,4241140.0,136493.0,275462.0,219424.0,303978.0,0.5792682766914368,72.0
1820960.0,3382890.0,2980134.0,4233979.0,137199.0,273941.0,218021.0,302864.0,0.6260162591934204,72.0
1820937.0,3385564.0,2983986.0,4240962.0,137043.0,274007.0,217528.0,303190.0,0.5792682766914368,72.0
1820959.0,3384479.0,2983386.0,4236455.0,136903.0,275087.0,218422.0,302721.0,0.5792682766914368,73.0
1825565.0,3394243.0,2992923.0,4256773.0,137320.0,276700.0,220741.0,306031.0,0.5792682766914368,73.0
1820520.0,3385115.0,2983980.0,4237634.0,136169.0,274802.0,218130.0,301854.0,0.5792682766914368,74.0
1823417.0,3388169.0,2986648.0,4243213.0,138045.0,275997.0,219928.0,304437.0,0.6260162591934204,74.0
1818277.0,3378292.0,2976007.0,4224775.0,136877.0,273408.0,218010.0,301524.0,0.6260162591934204,74.0
1815627.0,3376670.0,2973058.0,4218479.0,135891.0,274404.0,217425.0,301209.0,0.5380200743675232,74.0
1820119.0,3383975.0,2983154.0,4235509.0,135895.0,274863.0,218509.0,303516.0,0.5380200743675232,74.0
1820228.0,3383800.0,2980068.0,4230944.0,137253.0,274806.0,218960.0,303372.0,0.6260162591934204,74.0
1819146.0,3380970.0,2977169.0,4224501.0,136765.0,275238.0,218212.0,301070.0,0.6260162591934204,74.0
1821379.0,3384792.0,2982110.0,4234122.0,137453.0,274527.0,218942.0,303569.0,0.6260162591934204,74.0
1814474.0,3371152.0,2968121.0,4208993.0,136154.0,273466.0,217985.0,299960.0,0.6260162591934204,74.0
1812945.0,3370844.0,2967077.0,4207580.0,135772.0,273310.0,215899.0,299106.0,0.5792682766914368,73.0
1818711.0,3380513.0,2978350.0,4225995.0,136911.0,273005.0,217977.0,302362.0,0.6260162591934204,73.0
1815383.0,3373241.0,2968648.0,4211524.0,136856.0,274051.0,217027.0,300551.0,0.6260162591934204,73.0
1819006.0,3379274.0,2975272.0,4220680.0,137130.0,273934.0,217883.0,301349.0,0.6260162591934204,73.0
1817380.0,3376476.0,2972454.0,4216993.0,136739.0,272973.0,217515.0,301345.0,0.6260162591934204,73.0
1814133.0,3368357.0,2963531.0,4198700.0,136861.0,272810.0,215912.0,298783.0,0.6260162591934204,73.0
1725000.0,3205756.0,2821540.0,4000065.0,129810.0,260309.0,206360.0,283871.0,0.6260162591934204,73.0
1817012.0,3376181.0,2971534.0,4214072.0,135831.0,274172.0,216906.0,299498.0,0.5792682766914368,73.0
1817587.0,3375004.0,2970886.0,4210038.0,136881.0,274359.0,218652.0,299417.0,0.6260162591934204,73.0
1819681.0,3379990.0,2976664.0,4220044.0,136672.0,275061.0,218300.0,300686.0,0.6260162591934204,74.0
1817944.0,3374163.0,2969044.0,4208487.0,137039.0,274647.0,217838.0,300383.0,0.6260162591934204,74.0
1817944.0,3374163.0,2969044.0,4208487.0,137039.0,274647.0,217838.0,300383.0,0.6260162591934204,74.0
1811922.0,3365759.0,2959905.0,4190684.0,135688.0,272465.0,216235.0,296029.0,0.6260162591934204,74.0
1817611.0,3375616.0,2970512.0,4211282.0,137547.0,274658.0,217689.0,299639.0,0.6260162591934204,74.0
1822326.0,3383159.0,2977508.0,4225133.0,138678.0,276120.0,219182.0,303027.0,0.6260162591934204,74.0
1821796.0,3383209.0,2979415.0,4224251.0,138573.0,276161.0,219080.0,302468.0,0.6260162591934204,75.0
1817518.0,3377079.0,2972260.0,4211989.0,137287.0,275073.0,218338.0,301165.0,0.6260162591934204,75.0
1821018.0,3382174.0,2976999.0,4222168.0,137719.0,276086.0,219818.0,303042.0,0.6260162591934204,75.0
1817475.0,3374657.0,2967775.0,4206008.0,137035.0,273877.0,217954.0,299850.0,0.6260162591934204,75.0
1818461.0,3377207.0,2971003.0,4210159.0,137713.0,274482.0,218504.0,299785.0,0.6260162591934204,76.0
1824572.0,3388703.0,2983659.0,4232940.0,139231.0,277091.0,220907.0,303968.0,0.6260162591934204,76.0
1823457.0,3384024.0,2979524.0,4226069.0,137822.0,275872.0,219847.0,303150.0,0.6260162591934204,76.0
1822716.0,3383528.0,2978529.0,4223868.0,137906.0,276714.0,219049.0,302566.0,0.6260162591934204,76.0
1823503.0,3387021.0,2982299.0,4232013.0,137776.0,276821.0,219990.0,303366.0,0.6260162591934204,76.0
1822433.0,3382957.0,2977552.0,4223445.0,137268.0,275990.0,219729.0,302220.0,0.6260162591934204,76.0
1826863.0,3389312.0,2986621.0,4237428.0,139384.0,278073.0,221107.0,305735.0,0.6260162591934204,76.0
1830017.0,3396822.0,2993247.0,4252429.0,139469.0,278936.0,221442.0,306179.0,0.6260162591934204,76.0
1826998.0,3390362.0,2986252.0,4239922.0,139484.0,278075.0,220216.0,304538.0,0.6260162591934204,76.0
1828811.0,3396370.0,2993425.0,4250774.0,139950.0,278561.0,221438.0,306138.0,0.6260162591934204,76.0
1830008.0,3398025.0,2995745.0,4255228.0,139172.0,279231.0,221533.0,307005.0,0.5792682766914368,76.0
1832703.0,3401404.0,2998857.0,4260930.0,140342.0,280032.0,223363.0,307689.0,0.6260162591934204,76.0
1832197.0,3402527.0,3001348.0,4266974.0,139824.0,279088.0,221994.0,307872.0,0.6260162591934204,76.0
1833083.0,3404327.0,3004847.0,4272477.0,140416.0,278797.0,223526.0,309660.0,0.6260162591934204,76.0
1835911.0,3409555.0,3008426.0,4278632.0,139895.0,280713.0,224565.0,309730.0,0.6260162591934204,76.0
1839598.0,3414203.0,3014945.0,4291039.0,141701.0,281537.0,225278.0,312706.0,0.6260162591934204,76.0
1833918.0,3405837.0,3004859.0,4272921.0,139666.0,281130.0,223147.0,309074.0,0.5792682766914368,76.0
1833918.0,3405837.0,3004859.0,4272921.0,139666.0,281130.0,223147.0,309074.0,0.5792682766914368,76.0
1827978.0,3393733.0,2992657.0,4249102.0,139812.0,278155.0,221477.0,306743.0,0.6260162591934204,76.0
1824369.0,3388045.0,2985529.0,4238988.0,137605.0,276552.0,220378.0,304860.0,0.6260162591934204,76.0
1827177.0,3392685.0,2990395.0,4245203.0,139794.0,278579.0,220920.0,305717.0,0.6260162591934204,76.0
1831837.0,3400450.0,2999160.0,4262801.0,139319.0,279818.0,222354.0,308644.0,0.5792682766914368,76.0
1830366.0,3397702.0,2995455.0,4255359.0,140339.0,280123.0,221335.0,306955.0,0.6260162591934204,76.0
1828364.0,3395609.0,2994445.0,4250731.0,139502.0,277812.0,222011.0,306890.0,0.6260162591934204,76.0
1828953.0,3394807.0,2992672.0,4251022.0,138911.0,277902.0,220499.0,305292.0,0.6260162591934204,76.0
1831010.0,3399982.0,2997338.0,4259650.0,138350.0,278944.0,221846.0,307320.0,0.5792682766914368,76.0
1836668.0,3407385.0,3006193.0,4275425.0,140468.0,280610.0,223118.0,308702.0,0.6260162591934204,76.0
1839377.0,3412827.0,3013097.0,4284796.0,140534.0,281413.0,223285.0,309298.0,0.6260162591934204,76.0
1835899.0,3407505.0,3005863.0,4271553.0,139389.0,279694.0,222391.0,307854.0,0.6260162591934204,77.0
1835912.0,3409247.0,3007074.0,4276178.0,139587.0,279669.0,221837.0,307485.0,0.6260162591934204,77.0
1833294.0,3403585.0,3001912.0,4267310.0,139828.0,278404.0,220831.0,307095.0,0.6260162591934204,77.0
1831014.0,3398885.0,2999308.0,4258774.0,139686.0,277205.0,219718.0,305742.0,0.6260162591934204,77.0
1829600.0,3398705.0,2996491.0,4257400.0,139302.0,277638.0,220074.0,306448.0,0.6260162591934204,77.0
1826782.0,3391903.0,2988968.0,4244794.0,139361.0,275821.0,218567.0,304003.0,0.6260162591934204,77.0
1827186.0,3392234.0,2990796.0,4247815.0,138834.0,276380.0,220559.0,304635.0,0.6260162591934204,77.0
1827920.0,3394442.0,2993178.0,4251177.0,138889.0,276435.0,219657.0,304770.0,0.6260162591934204,77.0
1825665.0,3390945.0,2989378.0,4246368.0,138580.0,277421.0,219836.0,304020.0,0.6260162591934204,77.0
1825784.0,3390745.0,2989384.0,4244893.0,137977.0,275749.0,220355.0,304096.0,0.6260162591934204,77.0
1828834.0,3394547.0,2993576.0,4252973.0,138420.0,276999.0,220390.0,305959.0,0.6260162591934204,76.0
1828112.0,3395607.0,2994514.0,4254659.0,138674.0,278010.0,220650.0,305709.0,0.6260162591934204,76.0
1830881.0,3401124.0,2999998.0,4264184.0,139443.0,277535.0,222117.0,307159.0,0.6260162591934204,76.0
1835943.0,3408951.0,3009116.0,4281582.0,140837.0,279331.0,222972.0,310475.0,0.6260162591934204,76.0
1837125.0,3411390.0,3011551.0,4285212.0,139234.0,279700.0,222550.0,308634.0,0.6260162591934204,76.0
1837125.0,3411390.0,3011551.0,4285212.0,139234.0,279700.0,222550.0,308634.0,0.6260162591934204,76.0
1835144.0,3408572.0,3007652.0,4277737.0,139518.0,279336.0,222166.0,306847.0,0.6260162591934204,76.0
1840387.0,3418346.0,3018887.0,4298532.0,140590.0,280879.0,224275.0,310918.0,0.6260162591934204,76.0
1840252.0,3417133.0,3018855.0,4297289.0,139931.0,280771.0,224134.0,310405.0,0.6260162591934204,76.0
1837966.0,3412593.0,3011836.0,4288287.0,140883.0,280691.0,222915.0,309976.0,0.6260162591934204,76.0
1833152.0,3402918.0,3003032.0,4269575.0,138829.0,278588.0,222903.0,308071.0,0.6260162591934204,77.0
1837952.0,3411209.0,3011644.0,4285517.0,139957.0,281397.0,223740.0,311678.0,0.5380200743675232,77.0
1830216.0,3398920.0,2997805.0,4260616.0,140134.0,279015.0,223389.0,307995.0,0.6260162591934204,78.0
1831834.0,3400450.0,3000032.0,4265137.0,139832.0,279237.0,222807.0,308082.0,0.6260162591934204,78.0
1828054.0,3396345.0,2994364.0,4256107.0,138755.0,277892.0,221192.0,307095.0,0.6260162591934204,78.0
1831155.0,3401064.0,2999797.0,4265327.0,139467.0,279051.0,221253.0,307784.0,0.5792682766914368,78.0
1830634.0,3400277.0,3000306.0,4265289.0,138586.0,280408.0,223545.0,309098.0,0.5792682766914368,78.0
1830302.0,3398945.0,2997853.0,4259533.0,139940.0,279505.0,222910.0,308644.0,0.6260162591934204,78.0
1739914.0,3231338.0,2850300.0,4051898.0,131948.0,266188.0,211467.0,292634.0,0.5792682766914368,77.0
1826539.0,3393127.0,2990692.0,4247172.0,139042.0,277621.0,220993.0,306367.0,0.6260162591934204,77.0
1826776.0,3393346.0,2992643.0,4251945.0,137995.0,278029.0,222189.0,306178.0,0.6260162591934204,76.0
1822352.0,3384385.0,2982034.0,4233041.0,138637.0,276780.0,219645.0,303529.0,0.6260162591934204,76.0
1815202.0,3373899.0,2971344.0,4215991.0,136720.0,273655.0,218255.0,300085.0,0.6260162591934204,76.0
1814961.0,3373944.0,2971437.0,4215889.0,136664.0,273395.0,216636.0,299100.0,0.6260162591934204,76.0
1824330.0,3389418.0,2988740.0,4247344.0,138509.0,276917.0,220020.0,305580.0,0.6260162591934204,75.0
1826637.0,3393310.0,2993082.0,4254527.0,137786.0,276999.0,221448.0,305849.0,0.6260162591934204,75.0
1829916.0,3400942.0,3001504.0,4268745.0,139218.0,277660.0,222356.0,308923.0,0.6260162591934204,74.0
1834860.0,3408223.0,3008582.0,4282249.0,140623.0,280838.0,223473.0,310164.0,0.6260162591934204,74.0
1833038.0,3406661.0,3005561.0,4275545.0,139344.0,279870.0,222280.0,308666.0,0.5792682766914368,74.0
1839241.0,3417596.0,3019403.0,4300717.0,140878.0,281847.0,225148.0,312339.0,0.6260162591934204,74.0
1745803.0,3243292.0,2864759.0,4079295.0,133173.0,266509.0,213274.0,295450.0,0.6260162591934204,74.0
1843741.0,3425918.0,3029600.0,4318495.0,141352.0,282193.0,226174.0,314159.0,0.6260162591934204,74.0
1843753.0,3424683.0,3028044.0,4315447.0,140868.0,281890.0,227023.0,314103.0,0.6260162591934204,74.0
1755547.0,3259278.0,2885153.0,4115000.0,136163.0,269331.0,215367.0,300276.0,0.6260162591934204,74.0
1845894.0,3428624.0,3032853.0,4327008.0,140856.0,283284.0,227032.0,316795.0,0.5792682766914368,74.0
1845040.0,3429810.0,3033342.0,4326715.0,142932.0,284656.0,226951.0,316710.0,0.6260162591934204,74.0
1844646.0,3426827.0,3031655.0,4322702.0,141763.0,281736.0,226433.0,316956.0,0.6260162591934204,74.0
1839805.0,3419215.0,3022067.0,4306709.0,140884.0,282230.0,226229.0,314474.0,0.6260162591934204,74.0
1836821.0,3413720.0,3017185.0,4297762.0,140396.0,282053.0,225110.0,313494.0,0.5792682766914368,74.0
1832906.0,3407685.0,3009583.0,4285730.0,140646.0,280722.0,224404.0,311789.0,0.6260162591934204,74.0
1827789.0,3396464.0,2998270.0,4263704.0,139963.0,279973.0,223082.0,309407.0,0.6260162591934204,74.0
1829388.0,3397927.0,2999336.0,4266523.0,140024.0,279872.0,224588.0,310359.0,0.6260162591934204,74.0
1829584.0,3399398.0,3000840.0,4269580.0,140809.0,280746.0,224329.0,311465.0,0.6260162591934204,74.0
1826758.0,3395286.0,2995670.0,4260825.0,139716.0,279800.0,223265.0,309761.0,0.6260162591934204,74.0
1831331.0,3401274.0,3002891.0,4271683.0,141157.0,280557.0,224888.0,312034.0,0.6260162591934204,74.0
1832176.0,3405363.0,3008495.0,4282144.0,140512.0,281022.0,225345.0,313107.0,0.6260162591934204,74.0
1832663.0,3406160.0,3009374.0,4281615.0,139380.0,281111.0,224750.0,311821.0,0.5792682766914368,74.0
1838150.0,3417069.0,3022969.0,4306099.0,141105.0,281817.0,226651.0,314336.0,0.6260162591934204,74.0
1837063.0,3414964.0,3019640.0,4300244.0,140348.0,281553.0,225289.0,313503.0,0.5792682766914368,74.0
1843199.0,3424935.0,3030893.0,4321512.0,142442.0,283691.0,226775.0,316654.0,0.6260162591934204,74.0
1843889.0,3423962.0,3027279.0,4318342.0,141617.0,282986.0,226724.0,316779.0,0.5792682766914368,74.0
1846296.0,3429160.0,3033800.0,4327546.0,142867.0,284413.0,227671.0,318184.0,0.6260162591934204,74.0
1749456.0,3249604.0,2874486.0,4097358.0,135246.0,269282.0,216198.0,300991.0,0.6260162591934204,74.0
1841223.0,3420464.0,3024103.0,4310936.0,142052.0,283938.0,227132.0,316193.0,0.6260162591934204,74.0
1836757.0,3412502.0,3016137.0,4295028.0,141212.0,282354.0,225761.0,314080.0,0.6260162591934204,74.0
1834882.0,3408242.0,3009848.0,4285983.0,140447.0,282628.0,226099.0,313930.0,0.5792682766914368,74.0
1834882.0,3408242.0,3009848.0,4285983.0,140447.0,282628.0,226099.0,313930.0,0.5792682766914368,74.0
1830928.0,3401447.0,3003174.0,4273713.0,140129.0,281190.0,223365.0,312143.0,0.5792682766914368,74.0
1826649.0,3394542.0,2995360.0,4258947.0,139765.0,279583.0,223575.0,311141.0,0.5792682766914368,74.0
1819839.0,3381275.0,2979674.0,4231304.0,138383.0,277133.0,220952.0,307112.0,0.5792682766914368,74.0
1822578.0,3384926.0,2985275.0,4240778.0,138985.0,278115.0,222479.0,309379.0,0.5792682766914368,71.0
1725667.0,3208031.0,2826664.0,4011130.0,130513.0,262889.0,209046.0,289665.0,0.5792682766914368,71.0
1815857.0,3374099.0,2973550.0,4216924.0,137418.0,276369.0,219934.0,304605.0,0.5792682766914368,70.0
1814905.0,3371257.0,2969930.0,4212788.0,136858.0,273691.0,219008.0,303535.0,0.6260162591934204,70.0
1810760.0,3362988.0,2960654.0,4197809.0,136707.0,272913.0,216475.0,300651.0,0.6260162591934204,68.0
1812236.0,3368201.0,2968329.0,4211671.0,136272.0,273516.0,218540.0,302589.0,0.6260162591934204,68.0
1809365.0,3362872.0,2961124.0,4199277.0,135497.0,273070.0,216747.0,300287.0,0.5380200743675232,68.0
1812115.0,3366988.0,2966277.0,4208934.0,136418.0,273210.0,217293.0,301830.0,0.5792682766914368,68.0
1815055.0,3373059.0,2973744.0,4221929.0,137119.0,274967.0,218915.0,303399.0,0.6260162591934204,68.0
1817345.0,3376651.0,2977351.0,4228018.0,137106.0,275134.0,219482.0,304287.0,0.5792682766914368,68.0
1820247.0,3383086.0,2985602.0,4244935.0,137198.0,275609.0,220683.0,307131.0,0.5792682766914368,68.0
1823227.0,3388879.0,2991329.0,4255665.0,137726.0,276277.0,221535.0,307980.0,0.5792682766914368,68.0
1823190.0,3387509.0,2988706.0,4250859.0,138249.0,276539.0,219455.0,307889.0,0.5792682766914368,68.0
1824369.0,3390883.0,2994105.0,4258964.0,138149.0,278313.0,222070.0,308799.0,0.5380200743675232,67.0
1821999.0,3386882.0,2990138.0,4253698.0,137880.0,275631.0,220047.0,306593.0,0.5792682766914368,67.0
1823787.0,3389928.0,2993432.0,4258220.0,138151.0,276673.0,221039.0,307593.0,0.5792682766914368,68.0
1824378.0,3392462.0,2996884.0,4266671.0,138456.0,276889.0,220626.0,308612.0,0.5792682766914368,69.0
1826216.0,3394584.0,2999138.0,4271008.0,138934.0,277392.0,222117.0,310379.0,0.5792682766914368,69.0
1828927.0,3401714.0,3007327.0,4286227.0,138403.0,277753.0,223455.0,311631.0,0.5792682766914368,70.0
1827528.0,3397769.0,3002980.0,4280448.0,138099.0,276921.0,220605.0,311024.0,0.4685494303703308,70.0
1831784.0,3407238.0,3012958.0,4300252.0,138817.0,279435.0,224152.0,314823.0,0.501354992389679,70.0
1828142.0,3401123.0,3008350.0,4288858.0,138862.0,278030.0,223592.0,312635.0,0.5792682766914368,70.0
1828142.0,3401123.0,3008350.0,4288858.0,138862.0,278030.0,223592.0,312635.0,0.5792682766914368,70.0
1828258.0,3399641.0,3006807.0,4287597.0,138521.0,278032.0,222780.0,312643.0,0.501354992389679,70.0
1826865.0,3397437.0,3004991.0,4285510.0,138028.0,276581.0,223430.0,313813.0,0.5792682766914368,70.0
1827720.0,3398138.0,3005917.0,4286426.0,137826.0,277072.0,222671.0,313691.0,0.501354992389679,70.0
1823167.0,3391735.0,2997554.0,4269911.0,137909.0,277375.0,222091.0,312319.0,0.501354992389679,71.0
1813610.0,3373586.0,2981217.0,4244543.0,136673.0,274864.0,222001.0,308857.0,0.5792682766914368,71.0
1802824.0,3355729.0,2962302.0,4216754.0,134499.0,273230.0,217467.0,305140.0,0.4685494303703308,71.0
1800397.0,3352326.0,2959206.0,4207522.0,134751.0,271910.0,216843.0,304411.0,0.4685494303703308,71.0
1807225.0,3366963.0,2973474.0,4232938.0,136114.0,274604.0,218828.0,307603.0,0.4685494303703308,70.0
1815543.0,3378162.0,2982539.0,4245391.0,136270.0,275538.0,220394.0,308156.0,0.501354992389679,70.0
1820322.0,3385787.0,2990827.0,4258200.0,137957.0,276677.0,221005.0,310691.0,0.501354992389679,70.0
1818309.0,3384316.0,2989427.0,4257933.0,136182.0,274994.0,220949.0,309678.0,0.501354992389679,70.0
1815661.0,3378595.0,2984457.0,4246343.0,136592.0,275348.0,220811.0,307487.0,0.5380200743675232,70.0
1817400.0,3383376.0,2989658.0,4255307.0,136916.0,276053.0,221208.0,308087.0,0.5380200743675232,70.0
1818338.0,3384107.0,2988205.0,4259942.0,136224.0,274334.0,219171.0,307878.0,0.501354992389679,70.0
1816534.0,3380625.0,2985326.0,4251819.0,135068.0,274099.0,218059.0,306311.0,0.4685494303703308,70.0
1728730.0,3216348.0,2840753.0,4048855.0,128792.0,259605.0,208155.0,292979.0,0.4685494303703308,70.0
1818355.0,3385209.0,2991226.0,4261997.0,135784.0,274885.0,219961.0,308679.0,0.501354992389679,70.0
1817097.0,3380988.0,2986588.0,4255909.0,136060.0,273500.0,219355.0,306930.0,0.5792682766914368,72.0
1814321.0,3379383.0,2986554.0,4253559.0,135312.0,273688.0,219934.0,307345.0,0.501354992389679,72.0
1817503.0,3384875.0,2990203.0,4262859.0,136384.0,274764.0,219932.0,309611.0,0.501354992389679,72.0
1816021.0,3382684.0,2988560.0,4259273.0,135338.0,274293.0,220333.0,309266.0,0.501354992389679,72.0
1811663.0,3375650.0,2979950.0,4241991.0,133902.0,273000.0,218373.0,305222.0,0.501354992389679,72.0
1810268.0,3369945.0,2973294.0,4232899.0,134888.0,272385.0,217001.0,305018.0,0.4685494303703308,72.0
1809889.0,3368571.0,2974008.0,4234825.0,135683.0,272471.0,218282.0,307244.0,0.501354992389679,72.0
1809889.0,3368571.0,2974008.0,4234825.0,135683.0,272471.0,218282.0,307244.0,0.501354992389679,72.0
1807687.0,3365159.0,2968549.0,4221214.0,135165.0,271925.0,218365.0,302578.0,0.6260162591934204,0.0
1807858.0,3363454.0,2968119.0,4218174.0,134762.0,271921.0,217603.0,301394.0,0.5792682766914368,0.0
1807278.0,3363602.0,2967316.0,4219746.0,135846.0,271729.0,217500.0,303339.0,0.5792682766914368,0.0
1809182.0,3366497.0,2972406.0,4224611.0,135937.0,273226.0,218570.0,303181.0,0.5792682766914368,0.0
1806494.0,3361344.0,2963684.0,4211906.0,135949.0,273226.0,217527.0,302023.0,0.5792682766914368,0.0
1810828.0,3367839.0,2970810.0,4222665.0,136990.0,273105.0,217697.0,303019.0,0.6260162591934204,0.0
1804326.0,3358500.0,2961521.0,4206444.0,134840.0,272363.0,216616.0,300413.0,0.5380200743675232,0.0
1802752.0,3356744.0,2958809.0,4200791.0,134553.0,271654.0,216272.0,300002.0,0.5380200743675232,0.0
1811042.0,3367528.0,2971635.0,4224599.0,135889.0,273555.0,217523.0,303172.0,0.5380200743675232,0.0
1808313.0,3362925.0,2965252.0,4210010.0,136660.0,273125.0,217733.0,300465.0,0.6260162591934204,0.0
1809172.0,3364913.0,2967269.0,4214459.0,137242.0,273455.0,218174.0,302456.0,0.6260162591934204,0.0
1807442.0,3361297.0,2961981.0,4205635.0,137452.0,273046.0,217398.0,301365.0,0.6260162591934204,0.0
1804096.0,3355316.0,2955552.0,4193016.0,136352.0,272594.0,216076.0,299042.0,0.6260162591934204,0.0
1803120.0,3353689.0,2953927.0,4190438.0,135609.0,271127.0,215393.0,298173.0,0.6260162591934204,0.0
1803717.0,3354828.0,2954915.0,4191776.0,137379.0,272466.0,216527.0,299354.0,0.6260162591934204,0.0
1808982.0,3364664.0,2965944.0,4210195.0,136888.0,273592.0,217191.0,301590.0,0.6260162591934204,0.0
1807646.0,3362745.0,2963440.0,4204530.0,136252.0,273528.0,217965.0,300880.0,0.6260162591934204,0.0
1808622.0,3364543.0,2963785.0,4202986.0,136074.0,273463.0,218932.0,300541.0,0.6260162591934204,0.0
1809864.0,3365543.0,2966743.0,4209229.0,136319.0,273815.0,217798.0,301170.0,0.6260162591934204,0.0
1804769.0,3357335.0,2956470.0,4190760.0,135234.0,272205.0,216440.0,297580.0,0.6260162591934204,0.0
1812472.0,3367533.0,2967222.0,4208076.0,137492.0,275196.0,218021.0,300067.0,0.6260162591934204,0.0
1813820.0,3369817.0,2968673.0,4214242.0,137825.0,276002.0,218031.0,301318.0,0.6260162591934204,0.0
1813516.0,3369709.0,2968121.0,4209703.0,137407.0,275330.0,219219.0,302151.0,0.6260162591934204,0.0
1814356.0,3371431.0,2971757.0,4215414.0,138298.0,275902.0,219096.0,302854.0,0.6260162591934204,0.0
1811009.0,3364272.0,2964052.0,4201108.0,137331.0,275080.0,218917.0,301360.0,0.6260162591934204,0.0
1813056.0,3370468.0,2968439.0,4209053.0,138687.0,276052.0,219569.0,301090.0,0.6260162591934204,0.0
1808180.0,3361048.0,2958944.0,4192238.0,137075.0,273971.0,218287.0,298893.0,0.6260162591934204,0.0
